# MANUALLY MANAGED - semantic WIP identities for globals/statics in load and BSS storage.
# Strings retain their decoded content in data.tsv; unclassified coverage gaps are excluded.
# Address-only DAT_ names and unknown scope are unresolved, not semantic claims.
# Directly accessed Ghidra RAM extents are merged address-only BSS candidates.
# Future analysis writes build/function-inventory proposals and never overwrites this file.
image	va	size	name	scope	storage	datatype	owner	confidence	evidence	note
OPEN.EXE	0x80012da8	0x4	DAT_80012da8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dac	0x4	DAT_80012dac	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012db0	0x4	DAT_80012db0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012db4	0x4	DAT_80012db4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012db8	0x4	DAT_80012db8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dbc	0x4	DAT_80012dbc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dc0	0x4	DAT_80012dc0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dc4	0x4	DAT_80012dc4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dc8	0x4	DAT_80012dc8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dcc	0x4	DAT_80012dcc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dd0	0x4	DAT_80012dd0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dd4	0x4	DAT_80012dd4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dd8	0x4	DAT_80012dd8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ddc	0x4	DAT_80012ddc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012de0	0x4	DAT_80012de0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012de4	0x4	DAT_80012de4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012de8	0x4	DAT_80012de8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dec	0x4	DAT_80012dec	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012df0	0x4	DAT_80012df0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012df4	0x4	DAT_80012df4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012df8	0x4	DAT_80012df8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012dfc	0x4	DAT_80012dfc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e00	0x4	DAT_80012e00	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e04	0x4	DAT_80012e04	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e08	0x4	DAT_80012e08	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e0c	0x4	DAT_80012e0c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e10	0x4	DAT_80012e10	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e14	0x4	DAT_80012e14	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e18	0x4	DAT_80012e18	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e1c	0x4	DAT_80012e1c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e20	0x4	DAT_80012e20	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e24	0x4	DAT_80012e24	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e28	0x4	DAT_80012e28	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e2c	0x4	DAT_80012e2c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e30	0x4	DAT_80012e30	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e34	0x4	DAT_80012e34	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e38	0x4	DAT_80012e38	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e3c	0x4	DAT_80012e3c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e40	0x4	DAT_80012e40	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e44	0x4	DAT_80012e44	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e48	0x4	DAT_80012e48	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e4c	0x4	DAT_80012e4c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e50	0x4	DAT_80012e50	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e54	0x4	DAT_80012e54	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e58	0x4	DAT_80012e58	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e5c	0x4	DAT_80012e5c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e60	0x4	DAT_80012e60	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e64	0x4	DAT_80012e64	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e68	0x4	DAT_80012e68	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e6c	0x4	DAT_80012e6c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e70	0x4	DAT_80012e70	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e74	0x4	DAT_80012e74	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e78	0x4	DAT_80012e78	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e7c	0x4	DAT_80012e7c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e80	0x4	DAT_80012e80	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e84	0x4	DAT_80012e84	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e88	0x4	DAT_80012e88	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e8c	0x4	DAT_80012e8c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e90	0x4	DAT_80012e90	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e94	0x4	DAT_80012e94	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e98	0x4	DAT_80012e98	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012e9c	0x4	DAT_80012e9c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ea0	0x4	DAT_80012ea0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ea4	0x4	DAT_80012ea4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ea8	0x4	DAT_80012ea8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012eac	0x4	DAT_80012eac	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012eb0	0x4	DAT_80012eb0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012eb4	0x4	DAT_80012eb4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012eb8	0x4	DAT_80012eb8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ebc	0x4	DAT_80012ebc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ec0	0x4	DAT_80012ec0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ec4	0x4	DAT_80012ec4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ec8	0x4	DAT_80012ec8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ecc	0x4	DAT_80012ecc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ed0	0x4	DAT_80012ed0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ed4	0x4	DAT_80012ed4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ed8	0x4	DAT_80012ed8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012edc	0x4	DAT_80012edc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ee0	0x4	DAT_80012ee0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ee4	0x4	DAT_80012ee4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ee8	0x4	DAT_80012ee8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012eec	0x4	DAT_80012eec	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ef0	0x4	DAT_80012ef0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ef4	0x4	DAT_80012ef4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012ef8	0x4	DAT_80012ef8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012efc	0x4	DAT_80012efc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f00	0x4	DAT_80012f00	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f04	0x4	DAT_80012f04	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f08	0x4	DAT_80012f08	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f0c	0x4	DAT_80012f0c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f10	0x4	DAT_80012f10	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f14	0x4	DAT_80012f14	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f18	0x4	DAT_80012f18	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f1c	0x4	DAT_80012f1c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f20	0x4	DAT_80012f20	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f24	0x4	DAT_80012f24	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f28	0x4	DAT_80012f28	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f2c	0x4	DAT_80012f2c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f30	0x4	DAT_80012f30	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f34	0x4	DAT_80012f34	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f38	0x4	DAT_80012f38	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f3c	0x4	DAT_80012f3c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f40	0x4	DAT_80012f40	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f44	0x4	DAT_80012f44	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f48	0x4	DAT_80012f48	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f4c	0x4	DAT_80012f4c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f50	0x4	DAT_80012f50	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f54	0x4	DAT_80012f54	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f58	0x4	DAT_80012f58	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f5c	0x4	DAT_80012f5c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f60	0x4	DAT_80012f60	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f64	0x4	DAT_80012f64	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f68	0x4	DAT_80012f68	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f6c	0x4	DAT_80012f6c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f70	0x4	DAT_80012f70	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f74	0x4	DAT_80012f74	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f78	0x4	DAT_80012f78	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f7c	0x4	DAT_80012f7c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f80	0x4	DAT_80012f80	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f84	0x4	DAT_80012f84	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f88	0x4	DAT_80012f88	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f8c	0x4	DAT_80012f8c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f90	0x4	DAT_80012f90	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f94	0x4	DAT_80012f94	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f98	0x4	DAT_80012f98	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012f9c	0x4	DAT_80012f9c	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fa0	0x4	DAT_80012fa0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fa4	0x4	DAT_80012fa4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fa8	0x4	DAT_80012fa8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fac	0x4	DAT_80012fac	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fb0	0x4	DAT_80012fb0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fb4	0x4	DAT_80012fb4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fb8	0x4	DAT_80012fb8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fbc	0x4	DAT_80012fbc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fc0	0x4	DAT_80012fc0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fc4	0x4	DAT_80012fc4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fc8	0x4	DAT_80012fc8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fcc	0x4	DAT_80012fcc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fd0	0x4	DAT_80012fd0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fd4	0x4	DAT_80012fd4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fd8	0x4	DAT_80012fd8	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fdc	0x4	DAT_80012fdc	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fe0	0x4	DAT_80012fe0	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
OPEN.EXE	0x80012fe4	0x4	DAT_80012fe4	unknown	load	pointer		address-only	data.tsv:ghidra-defined	unresolved global/static candidate
