# MANUALLY MANAGED - admitted WIP retail data census, including unclassified gaps.
# Seed/audit tooling writes build/retail-seed only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# Defined rows plus unclassified gaps account for every byte of every loaded payload.
image	va	file_offset	size	kind	confidence	name	datatype	provenance	note
OPEN.EXE	0x800370fc	0x258fc	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037100	0x25900	0x30	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: tmd.c,v 1.16 1994/10/15 11:32:14 suzu Exp $
OPEN.EXE	0x80037130	0x25930	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037134	0x25934	0x31	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: prim.c,v 1.14 1994/10/15 06:26:38 suzu Exp $
OPEN.EXE	0x80037165	0x25965	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037168	0x25968	0x2f	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: ext.c,v 1.5 1994/10/04 06:40:39 suzu Exp $
OPEN.EXE	0x80037197	0x25997	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037198	0x25998	0x30	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: otag.c,v 1.3 1994/10/15 08:34:13 suzu Exp $
OPEN.EXE	0x800371c8	0x259c8	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x800371cc	0x259cc	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371d0	0x259d0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371d4	0x259d4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371d8	0x259d8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371dc	0x259dc	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371e0	0x259e0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371e4	0x259e4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371e8	0x259e8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371ec	0x259ec	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371f0	0x259f0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371f4	0x259f4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371f8	0x259f8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800371fc	0x259fc	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037200	0x25a00	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037204	0x25a04	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037208	0x25a08	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003720c	0x25a0c	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037210	0x25a10	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037214	0x25a14	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037218	0x25a18	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003721c	0x25a1c	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037220	0x25a20	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037224	0x25a24	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037228	0x25a28	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003722c	0x25a2c	0x18	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037244	0x25a44	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037248	0x25a48	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003724c	0x25a4c	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037250	0x25a50	0x32	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: vsync.c,v 1.11 1994/10/15 12:31:01 suzu Exp $
OPEN.EXE	0x80037282	0x25a82	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037284	0x25a84	0x8	data	reviewed	opening_scene3_overlay_uv	u8[8]	manual:open_semantic_opening_scene3	shared overlay texture rectangle {u, v, width, height} in even bytes
OPEN.EXE	0x8003728c	0x25a8c	0x4	data	reviewed	opening_scene3_overlay_color	u8[4]	manual:open_semantic_opening_scene3	RGB 200 modulation color with one pad byte
OPEN.EXE	0x80037290	0x25a90	0x10	data	reviewed	opening_ending_scroll_backgrounds	u16[2][4]	manual:open_semantic_ending_scroll	two four-halfword background rectangles supplied to G4 and F4 builders
OPEN.EXE	0x800372a0	0x25aa0	0x4	data	reviewed	opening_ending_scroll_top_start	CVECTOR	manual:open_semantic_ending_scroll	initial top gradient color; complete four-byte SDK color copy
OPEN.EXE	0x800372a4	0x25aa4	0x4	data	reviewed	opening_ending_scroll_bottom_start	CVECTOR	manual:open_semantic_ending_scroll	initial bottom gradient color; complete four-byte SDK color copy
OPEN.EXE	0x800372a8	0x25aa8	0x4	data	reviewed	opening_ending_scroll_top_end	CVECTOR	manual:open_semantic_ending_scroll	target top gradient color
OPEN.EXE	0x800372ac	0x25aac	0x4	data	reviewed	opening_ending_scroll_bottom_end	CVECTOR	manual:open_semantic_ending_scroll	target bottom gradient color
OPEN.EXE	0x800372b0	0x25ab0	0x4	data	reviewed	opening_ending_scroll_panel_color	CVECTOR	manual:open_semantic_ending_scroll	RGB color and preserved command byte supplied to FT4 panel builder
OPEN.EXE	0x800372b4	0x25ab4	0x4	data	reviewed	opening_ending_scroll_background_color	CVECTOR	manual:open_semantic_ending_scroll	black lower-background quad color
OPEN.EXE	0x800372b8	0x25ab8	0x8	data	reviewed	opening_ending_scroll_uv	u8[8]	manual:open_semantic_ending_scroll	packed texture-coordinate bytes used by all nine panels
OPEN.EXE	0x800372c0	0x25ac0	0x8	data	reviewed	opening_fade_rect	u16[4]	manual:open_semantic_opening_fade	full-screen fade rectangle {x, y, width, height}
OPEN.EXE	0x800372c8	0x25ac8	0x8	data	reviewed	opening_fade_uv	u8[8]	manual:open_semantic_opening_fade	texture-coordinate rectangle stored in even bytes {u, v, width, height}
OPEN.EXE	0x800372d0	0x25ad0	0x4	data	reviewed	opening_fade_color	u8[4]	manual:open_semantic_opening_fade	base modulation color copied locally and ramped during the fade
OPEN.EXE	0x800372d4	0x25ad4	0x6	string	reviewed	opening_initial_tim_path	char[6]	manual:open_semantic_opening_controller	B0\\L0. initial TIM path including its terminating NUL
OPEN.EXE	0x800372da	0x25ada	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x800372dc	0x25adc	0x5	string	byte-pattern		ascii	manual:open_cd_file	escaped text: \\KF\\ including terminator
OPEN.EXE	0x800372e1	0x25ae1	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x800372e4	0x25ae4	0x3	string	byte-pattern		ascii	manual:open_cd_file	escaped text: ;1 including terminator
OPEN.EXE	0x800372e7	0x25ae7	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x800372e8	0x25ae8	0x8	string	reviewed	opening_ending_sequence_path	char[8]	manual:open_semantic_resources	B0\\END. sequence path including its terminating NUL
OPEN.EXE	0x800372f0	0x25af0	0x4	data	reviewed	tmd_textured_primitive_color	CVECTOR	manual:open_semantic_tmd_enqueue	neutral RGB 128 and command byte at +3; full SDK color for textured TMD polygon lighting
OPEN.EXE	0x800372f4	0x25af4	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x800372f8	0x25af8	0x4	defined	reviewed	map_textured_primitive_color	CVECTOR	manual:open_semantic_map_enqueue	neutral RGB 128 and cd at +3; complete SDK colour owner passed to NormalColorCol
OPEN.EXE	0x800372fc	0x25afc	0x8	defined	reviewed	render_sprite_light_normal	SVECTOR	manual:open_semantic_sprite_render	initialized {0, 0, 0x1000, 0} normal passed to NormalColorDpq by render_enqueue_sprite
OPEN.EXE	0x80037304	0x25b04	0x4	defined	direct-references	audio_voice_slot_index	s32	manual:open_semantic_audio_play_voice	loaded ring index initialized to nine and advanced modulo ten before each managed sound-effect voice
OPEN.EXE	0x80037308	0x25b08	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x8003730c	0x25b0c	0x4	string	byte-pattern		ascii	investigation:string-census	escaped text: none
OPEN.EXE	0x80037310	0x25b10	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037314	0x25b14	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037318	0x25b18	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlInit
OPEN.EXE	0x8003731f	0x25b1f	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037320	0x25b20	0x5	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlId
OPEN.EXE	0x80037325	0x25b25	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037328	0x25b28	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlTest
OPEN.EXE	0x8003732f	0x25b2f	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037330	0x25b30	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlMute
OPEN.EXE	0x80037337	0x25b37	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037338	0x25b38	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlStop
OPEN.EXE	0x8003733f	0x25b3f	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037340	0x25b40	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlPlay
OPEN.EXE	0x80037347	0x25b47	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037348	0x25b48	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlNop
OPEN.EXE	0x8003734e	0x25b4e	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037350	0x25b50	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlSync
OPEN.EXE	0x80037357	0x25b57	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037358	0x25b58	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: Unkown
OPEN.EXE	0x8003735e	0x25b5e	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037360	0x25b60	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: DataEnd
OPEN.EXE	0x80037367	0x25b67	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037368	0x25b68	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: NoIntr
OPEN.EXE	0x8003736e	0x25b6e	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x8003736f	0x25b6f	0x1	defined	ghidra-defined		undefined1	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037370	0x25b70	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037374	0x25b74	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037378	0x25b78	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003737c	0x25b7c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037380	0x25b80	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037384	0x25b84	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037388	0x25b88	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003738c	0x25b8c	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: %s: %d
OPEN.EXE	0x80037392	0x25b92	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037394	0x25b94	0x5	string	byte-pattern		ascii	investigation:string-census	escaped text: %s...
OPEN.EXE	0x80037399	0x25b99	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x8003739c	0x25b9c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373a0	0x25ba0	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373a4	0x25ba4	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373a8	0x25ba8	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373ac	0x25bac	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373b0	0x25bb0	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373b4	0x25bb4	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373b8	0x25bb8	0x5	string	byte-pattern		ascii	investigation:string-census	escaped text: CD001
OPEN.EXE	0x800373bd	0x25bbd	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x800373c0	0x25bc0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373c4	0x25bc4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373c8	0x25bc8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373cc	0x25bcc	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373d0	0x25bd0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373d4	0x25bd4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373d8	0x25bd8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373dc	0x25bdc	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373e0	0x25be0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373e4	0x25be4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373e8	0x25be8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373ec	0x25bec	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373f0	0x25bf0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373f4	0x25bf4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373f8	0x25bf8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x800373fc	0x25bfc	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037400	0x25c00	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037404	0x25c04	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037408	0x25c08	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003740c	0x25c0c	0x20	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x8003742c	0x25c2c	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037430	0x25c30	0x4	string	byte-pattern		ascii	investigation:string-census	escaped text: spu0
OPEN.EXE	0x80037434	0x25c34	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
OPEN.EXE	0x80037438	0x25c38	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003743c	0x25c3c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037440	0x25c40	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037444	0x25c44	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x80037448	0x25c48	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
OPEN.EXE	0x8003744c	0x25c4c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
