# MANUALLY MANAGED - admitted WIP relocation candidate census.
# Seed/audit tooling writes build proposals only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# PS-X EXE retains no relocation directory: candidate does not mean linker truth.
# BSS pair-scan rows remain withheld by safe delinking until individually reviewed.
image	site_va	site_file_offset	paired_site_va	kind	channel	target_va	target_region	target_name	opcode	register	confidence	status	provenance
OPEN.EXE	0x800230b0	0x118b0	0x800230b4	mips_hi16_lo16	reachable-code	0x80039169	bss	DAT_80039169	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800230c4	0x118c4	0x800230c8	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x800230fc	0x118fc		mips26	reachable-code	0x80023110	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023124	0x11924	0x80023128	mips_hi16_lo16	reachable-code	0x80038dac	bss	DAT_80038dac	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023138	0x11938	0x8002313c	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023148	0x11948	0x8002314c	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+lhu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023150	0x11950	0x80023154	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+lhu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023158	0x11958	0x8002315c	mips_hi16_lo16	reachable-code	0x8003916d	bss	DAT_8003916d	lui+lbu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023164	0x11964	0x80023168	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023170	0x11970	0x80023174	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+sh	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023184	0x11984	0x80023188	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+lhu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002318c	0x1198c	0x80023190	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+lhu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023198	0x11998	0x8002319c	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800231a4	0x119a4	0x800231a8	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+sh	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800231ac	0x119ac		mips26	reachable-code	0x800231e0	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x800231b4	0x119b4	0x800231b8	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+lhu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800231bc	0x119bc	0x800231c0	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+lhu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800231c8	0x119c8	0x800231cc	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800231d8	0x119d8	0x800231dc	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+sh	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800231e0	0x119e0	0x800231e4	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x800231f8	0x119f8	0x800231fc	mips_hi16_lo16	instruction-word	0x80037468	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023224	0x11a24		mips26	instruction-word	0x8002323c	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023250	0x11a50	0x80023254	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023260	0x11a60	0x80023264	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+lhu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023268	0x11a68	0x8002326c	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+lhu	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023270	0x11a70	0x80023274	mips_hi16_lo16	instruction-word	0x80037468	load		lui+lw	a2	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002327c	0x11a7c	0x80023280	mips_hi16_lo16	reachable-code	0x80038dac	bss	DAT_80038dac	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002328c	0x11a8c	0x80023290	mips_hi16_lo16	reachable-code	0x80038daa	bss	DAT_80038daa	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800232a0	0x11aa0	0x800232a4	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+sh	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800232ac	0x11aac	0x800232b0	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+sh	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800232e0	0x11ae0	0x800232e4	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023304	0x11b04	0x80023308	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v0	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002333c	0x11b3c	0x80023340	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023358	0x11b58		mips26	instruction-word	0x800232c0	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023368	0x11b68	0x8002336c	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x800233ac	0x11bac		mips26	instruction-word	0x800233c4	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800233f8	0x11bf8		mips26	instruction-word	0x8002244c	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023400	0x11c00	0x80023404	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023430	0x11c30		mips26	instruction-word	0x800231f8	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800234a4	0x11ca4		mips26	instruction-word	0x800236d4	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800234ac	0x11cac	0x800234b0	mips_hi16_lo16	reachable-code	0x80039158	bss	DAT_80039158	lui+addiu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800234c0	0x11cc0	0x800234c4	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v0	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x800234fc	0x11cfc	0x80023500	mips_hi16_lo16	reachable-code	0x80038db2	bss	DAT_80038db2	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023520	0x11d20	0x80023524	mips_hi16_lo16	reachable-code	0x80038dba	bss	DAT_80038dba	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023540	0x11d40	0x80023544	mips_hi16_lo16	reachable-code	0x80038db6	bss	DAT_80038db6	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002355c	0x11d5c	0x80023560	mips_hi16_lo16	reachable-code	0x80038db8	bss	DAT_80038db8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002356c	0x11d6c	0x80023570	mips_hi16_lo16	reachable-code	0x8003915f	bss	DAT_8003915f	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023574	0x11d74	0x80023578	mips_hi16_lo16	reachable-code	0x80038db0	bss	DAT_80038db0	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023590	0x11d90	0x80023594	mips_hi16_lo16	reachable-code	0x80049510	bss	DAT_80049510	lui+lw	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800235c4	0x11dc4		mips26	instruction-word	0x8002360c	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800235d4	0x11dd4	0x800235d8	mips_hi16_lo16	reachable-code	0x80049510	bss	DAT_80049510	lui+lw	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023644	0x11e44	0x80023648	mips_hi16_lo16	reachable-code	0x80038db8	bss	DAT_80038db8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023664	0x11e64		mips26	instruction-word	0x80024cc8	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002366c	0x11e6c	0x80023670	mips_hi16_lo16	instruction-word	0x80037468	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023684	0x11e84	0x80023688	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002370c	0x11f0c	0x80023710	mips_hi16_lo16	reachable-code	0x80037464	load		lui+lh	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023728	0x11f28		mips26	reachable-code	0x800237a0	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023800	0x12000		mips26	instruction-word	0x800236d4	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023810	0x12010	0x80023814	mips_hi16_lo16	reachable-code	0x80046de8	bss	DAT_80046de8	lui+lw	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023818	0x12018	0x8002381c	mips_hi16_lo16	reachable-code	0x80039158	bss	DAT_80039158	lui+addiu	fp	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023824	0x12024	0x80023828	mips_hi16_lo16	reachable-code	0x8003915a	bss	DAT_8003915a	lui+sb	s7	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002382c	0x1202c	0x80023830	mips_hi16_lo16	reachable-code	0x8003915b	bss	DAT_8003915b	lui+sb	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023834	0x12034	0x80023838	mips_hi16_lo16	reachable-code	0x8003915c	bss	DAT_8003915c	lui+sb	s3	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002383c	0x1203c	0x80023840	mips_hi16_lo16	reachable-code	0x8003915d	bss	DAT_8003915d	lui+sb	s2	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023854	0x12054	0x80023858	mips_hi16_lo16	reachable-code	0x80039162	bss	DAT_80039162	lui+sb	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023864	0x12064	0x80023868	mips_hi16_lo16	reachable-code	0x80039163	bss	DAT_80039163	lui+sb	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023870	0x12070	0x80023874	mips_hi16_lo16	reachable-code	0x80049508	bss	DAT_80049508	lui+lw	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023878	0x12078	0x8002387c	mips_hi16_lo16	reachable-code	0x80039164	bss	DAT_80039164	lui+sb	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023880	0x12080	0x80023884	mips_hi16_lo16	reachable-code	0x8003915f	bss	DAT_8003915f	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002389c	0x1209c		mips26	instruction-word	0x80023b7c	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800238bc	0x120bc		mips26	instruction-word	0x80023bac	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800238c4	0x120c4		mips26	instruction-word	0x80023b7c	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800238cc	0x120cc		mips26	instruction-word	0x80022c7c	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023918	0x12118	0x8002391c	mips_hi16_lo16	reachable-code	0x80049510	bss	DAT_80049510	lui+lw	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023988	0x12188		mips26	instruction-word	0x8002244c	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023990	0x12190	0x80023994	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x800239bc	0x121bc	0x800239c0	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800239e0	0x121e0	0x800239e4	mips_hi16_lo16	reachable-code	0x80038daa	bss	DAT_80038daa	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023a04	0x12204	0x80023a08	mips_hi16_lo16	reachable-code	0x80038db2	bss	DAT_80038db2	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023a28	0x12228	0x80023a2c	mips_hi16_lo16	reachable-code	0x80038dba	bss	DAT_80038dba	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023a4c	0x1224c	0x80023a50	mips_hi16_lo16	reachable-code	0x80038db4	bss	DAT_80038db4	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023a70	0x12270	0x80023a74	mips_hi16_lo16	reachable-code	0x80038db6	bss	DAT_80038db6	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023a94	0x12294	0x80023a98	mips_hi16_lo16	reachable-code	0x80038db8	bss	DAT_80038db8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023ab8	0x122b8	0x80023abc	mips_hi16_lo16	reachable-code	0x80038db0	bss	DAT_80038db0	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023adc	0x122dc	0x80023ae0	mips_hi16_lo16	reachable-code	0x80038dbc	bss	DAT_80038dbc	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023b00	0x12300	0x80023b04	mips_hi16_lo16	reachable-code	0x80038da8	bss	DAT_80038da8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023b10	0x12310		mips26	instruction-word	0x80022d2c	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023b2c	0x1232c		mips26	instruction-word	0x80022ecc	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023b34	0x12334		mips26	instruction-word	0x80023b50	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023b3c	0x1233c		mips26	instruction-word	0x80022bc0	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023b48	0x12348		mips26	instruction-word	0x8002276c	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023b50	0x12350	0x80023b54	mips_hi16_lo16	reachable-code	0x80039170	bss	DAT_80039170	lui+lh	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023bd0	0x123d0	0x80023bd4	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v0	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023c98	0x12498		mips26	instruction-word	0x800232c0	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023ca0	0x124a0		mips26	instruction-word	0x80023cbc	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023cb0	0x124b0		mips26	instruction-word	0x80022b20	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023cbc	0x124bc	0x80023cc0	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d00	0x12500	0x80023d04	mips_hi16_lo16	instruction-word	0x80037738	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d08	0x12508	0x80023d0c	mips_hi16_lo16	instruction-word	0x80037740	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d10	0x12510	0x80023d14	mips_hi16_lo16	instruction-word	0x80037720	load		lui+lbu	a0	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d18	0x12518	0x80023d1c	mips_hi16_lo16	instruction-word	0x80037738	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d20	0x12520	0x80023d24	mips_hi16_lo16	instruction-word	0x80037748	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d28	0x12528	0x80023d2c	mips_hi16_lo16	instruction-word	0x80037740	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d38	0x12538	0x80023d3c	mips_hi16_lo16	instruction-word	0x80037468	load		lui+lw	a3	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023d64	0x12564	0x80023d68	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023d74	0x12574	0x80023d78	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023d90	0x12590	0x80023d94	mips_hi16_lo16	instruction-word	0x80037738	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023da0	0x125a0	0x80023da4	mips_hi16_lo16	instruction-word	0x80037738	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023db8	0x125b8	0x80023dbc	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+lhu	t1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023dc0	0x125c0	0x80023dc4	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+lhu	t0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023dc8	0x125c8	0x80023dcc	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023dd0	0x125d0	0x80023dd4	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023dd8	0x125d8	0x80023ddc	mips_hi16_lo16	reachable-code	0x80075950	bss	DAT_80075950	lui+lhu	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023de0	0x125e0	0x80023de4	mips_hi16_lo16	reachable-code	0x80075958	bss	DAT_80075958	lui+lhu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023de8	0x125e8	0x80023dec	mips_hi16_lo16	instruction-word	0x80037468	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023df0	0x125f0	0x80023df4	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+lhu	a2	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023df8	0x125f8	0x80023dfc	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+lhu	a3	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023e08	0x12608	0x80023e0c	mips_hi16_lo16	reachable-code	0x80075950	bss	DAT_80075950	lui+sh	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023e18	0x12618	0x80023e1c	mips_hi16_lo16	reachable-code	0x80075958	bss	DAT_80075958	lui+sh	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023e38	0x12638	0x80023e3c	mips_hi16_lo16	reachable-code	0x80075950	bss	DAT_80075950	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023e40	0x12640	0x80023e44	mips_hi16_lo16	reachable-code	0x80075958	bss	DAT_80075958	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023e80	0x12680		mips26	instruction-word	0x80023f04	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023ec0	0x126c0		mips26	instruction-word	0x80023f04	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023f28	0x12728		mips26	instruction-word	0x800237a8	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023f5c	0x1275c		mips26	instruction-word	0x80023bac	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023f94	0x12794	0x80023f98	mips_hi16_lo16	reachable-code	0x80038fea	bss	DAT_80038fea	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023fa4	0x127a4	0x80023fa8	mips_hi16_lo16	reachable-code	0x80038fea	bss	DAT_80038fea	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023fb4	0x127b4	0x80023fb8	mips_hi16_lo16	reachable-code	0x80038fec	bss	DAT_80038fec	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023fd0	0x127d0	0x80023fd4	mips_hi16_lo16	reachable-code	0x80038fea	bss	DAT_80038fea	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023fe0	0x127e0	0x80023fe4	mips_hi16_lo16	reachable-code	0x80038fec	bss	DAT_80038fec	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80024004	0x12804	0x80024008	mips_hi16_lo16	reachable-code	0x80038fec	bss	DAT_80038fec	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002403c	0x1283c	0x80024040	mips_hi16_lo16	reachable-code	0x80037720	load		lui+lbu	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80024050	0x12850	0x80024054	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	a3	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80024070	0x12870	0x80024074	mips_hi16_lo16	reachable-code	0x80038db2	bss	DAT_80038db2	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800240c0	0x128c0		mips26	reachable-code	0x800240cc	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x800240e8	0x128e8		mips26	instruction-word	0x80024120	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800240f0	0x128f0	0x800240f4	mips_hi16_lo16	reachable-code	0x80038fea	bss	DAT_80038fea	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80024108	0x12908	0x8002410c	mips_hi16_lo16	reachable-code	0x80038fec	bss	DAT_80038fec	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002414c	0x1294c		mips26	instruction-word	0x800236d4	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800241b4	0x129b4		mips26	instruction-word	0x800236d4	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002420c	0x12a0c		mips26	instruction-word	0x800236d4	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80024274	0x12a74		mips26	instruction-word	0x800236d4	load		jal		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x800242bc	0x12abc		mips26	instruction-word	0x800242dc	load		j		range-filtered	candidate	investigation:relocs.tsv
